[INFO] [WallTime: 1384350018.642965] [0.000000] spinning wheels
+0.38191, -0.00253,-0.0083
+0.38391, -0.00255,-0.0084
+0.38591, -0.00257,-0.0084
+0.39190, -0.00262,-0.0086
+0.39390, -0.00264,-0.0087
+0.39590, -0.00265,-0.0087
+0.39990, -0.00269,-0.0088
+0.40190, -0.00271,-0.0089
+0.40390, -0.00272,-0.0089
+0.40590, -0.00274,-0.0090
+0.40790, -0.00276,-0.0090
+0.40990, -0.00278,-0.0091
+0.41190, -0.00280,-0.0091
+0.41390, -0.00281,-0.0092
+0.41590, -0.00283,-0.0092
+0.41790, -0.00285,-0.0093
+0.41990, -0.00287,-0.0093
+0.42190, -0.00289,-0.0094
+0.42390, -0.00291,-0.0095
+0.42590, -0.00293,-0.0095
+0.42790, -0.00294,-0.0096
+0.42990, -0.00296,-0.0096
+0.43190, -0.00298,-0.0097
+0.43390, -0.00300,-0.0097
+0.43590, -0.00302,-0.0098
+0.43790, -0.00304,-0.0098
+0.43990, -0.00306,-0.0099
+0.44190, -0.00308,-0.0099
+0.44390, -0.00310,-0.0100
+0.44590, -0.00312,-0.0100
+0.44790, -0.00314,-0.0101
+0.44990, -0.00316,-0.0102
+0.45190, -0.00318,-0.0102
+0.45390, -0.00320,-0.0103
+0.45590, -0.00322,-0.0103
+0.45790, -0.00324,-0.0104
+0.45990, -0.00326,-0.0104
+0.46190, -0.00328,-0.0105
+0.46390, -0.00330,-0.0105
+0.46590, -0.00333,-0.0106
+0.46790, -0.00335,-0.0106
+0.46990, -0.00337,-0.0107
+0.47190, -0.00339,-0.0107
+0.47390, -0.00341,-0.0108
+0.47590, -0.00343,-0.0109
+0.47790, -0.00345,-0.0109
+0.47990, -0.00348,-0.0110
+0.48190, -0.00350,-0.0110
+0.48390, -0.00352,-0.0111
+0.48590, -0.00354,-0.0111
+0.48790, -0.00356,-0.0112
+0.48990, -0.00359,-0.0112
+0.49190, -0.00361,-0.0113
+0.49390, -0.00363,-0.0113
+0.49590, -0.00366,-0.0114
+0.49790, -0.00368,-0.0115
+0.49990, -0.00370,-0.0115
+0.50190, -0.00372,-0.0116
+0.50390, -0.00375,-0.0116
+0.50590, -0.00377,-0.0117
+0.50790, -0.00379,-0.0117
+0.50990, -0.00382,-0.0118
+0.51190, -0.00384,-0.0118
+0.51390, -0.00386,-0.0119
+0.51590, -0.00389,-0.0119
+0.51790, -0.00391,-0.0120
+0.51990, -0.00394,-0.0120
+0.52190, -0.00396,-0.0121
+0.52390, -0.00398,-0.0122
+0.52590, -0.00401,-0.0122
+0.52790, -0.00403,-0.0123
+0.52990, -0.00406,-0.0123
+0.53190, -0.00408,-0.0124
+0.53390, -0.00411,-0.0124
+0.53590, -0.00413,-0.0125
+0.53790, -0.00416,-0.0125
+0.53990, -0.00418,-0.0126
+0.54190, -0.00421,-0.0126
+0.54390, -0.00423,-0.0127
+0.54590, -0.00426,-0.0127
+0.54790, -0.00428,-0.0128
+0.54990, -0.00431,-0.0128
+0.55190, -0.00433,-0.0129
+0.55390, -0.00436,-0.0130
+0.56790, -0.00454,-0.0133
+0.56990, -0.00457,-0.0134
+0.57190, -0.00460,-0.0134
+0.57390, -0.00462,-0.0135
+0.57589, -0.00465,-0.0135
+0.57789, -0.00468,-0.0136
+0.57989, -0.00470,-0.0136
+0.58189, -0.00473,-0.0137
+0.58389, -0.00476,-0.0137
+0.58589, -0.00479,-0.0138
+0.58789, -0.00481,-0.0138
+0.58989, -0.00484,-0.0139
+0.59189, -0.00487,-0.0140
+0.59389, -0.00490,-0.0140
+0.59589, -0.00493,-0.0141
+0.59789, -0.00495,-0.0141
+0.59989, -0.00498,-0.0142
+0.60189, -0.00501,-0.0142
+0.60389, -0.00504,-0.0143
+0.60389, -0.00504,-0.0143
+0.60589, -0.00507,-0.0143
+0.60589, -0.00507,-0.0143
+0.60589, -0.00507,-0.0144
+0.60589, -0.00507,-0.0144
+0.60590, -0.00507,-0.0145
+0.60590, -0.00507,-0.0145
+0.60590, -0.00507,-0.0146
+0.60590, -0.00507,-0.0146
+0.60590, -0.00507,-0.0147
+0.60590, -0.00507,-0.0147
+0.60610, -0.00507,-0.0147
+0.60610, -0.00507,-0.0147
+0.60631, -0.00507,-0.0148
+0.60631, -0.00507,-0.0148
+0.60651, -0.00508,-0.0149
+0.60651, -0.00508,-0.0149
+0.60671, -0.00508,-0.0150
+0.60671, -0.00508,-0.0150
+0.60691, -0.00508,-0.0155
+0.60691, -0.00508,-0.0155
+0.60712, -0.00509,-0.0160
+0.60712, -0.00509,-0.0160
+0.60732, -0.00509,-0.0165
+0.60732, -0.00509,-0.0165
+0.60753, -0.00509,-0.0170
+0.60753, -0.00509,-0.0170
+0.60773, -0.00510,-0.0175
+0.60773, -0.00510,-0.0175
+0.60794, -0.00510,-0.0182
+0.60794, -0.00510,-0.0182
+0.60814, -0.00510,-0.0189
+0.60814, -0.00510,-0.0189
+0.60835, -0.00511,-0.0196
+0.60835, -0.00511,-0.0196
+0.60855, -0.00511,-0.0206
+0.60855, -0.00511,-0.0206
+0.60876, -0.00512,-0.0216
+0.60876, -0.00512,-0.0216
+0.60896, -0.00512,-0.0226
+0.60896, -0.00512,-0.0226
+0.60917, -0.00512,-0.0238
+0.60917, -0.00512,-0.0238
+0.60937, -0.00513,-0.0249
+0.60937, -0.00513,-0.0249
+0.60957, -0.00513,-0.0263
+0.60957, -0.00513,-0.0263
+0.60977, -0.00514,-0.0277
+0.60977, -0.00514,-0.0277
+0.60998, -0.00515,-0.0293
+0.60998, -0.00515,-0.0293
+0.61018, -0.00515,-0.0309
+0.61018, -0.00515,-0.0309
+0.61038, -0.00516,-0.0325
+0.61038, -0.00516,-0.0325
+0.61058, -0.00516,-0.0342
+0.61058, -0.00516,-0.0342
+0.61078, -0.00517,-0.0360
+0.61078, -0.00517,-0.0360
+0.61099, -0.00518,-0.0378
+0.61099, -0.00518,-0.0378
+0.61119, -0.00519,-0.0397
+0.61119, -0.00519,-0.0397
+0.61139, -0.00519,-0.0416
+0.61139, -0.00519,-0.0416
+0.61159, -0.00520,-0.0435
+0.61159, -0.00520,-0.0435
+0.61179, -0.00521,-0.0456
+0.61179, -0.00521,-0.0456
+0.61199, -0.00522,-0.0476
+0.61199, -0.00522,-0.0476
+0.61219, -0.00523,-0.0497
+0.61219, -0.00523,-0.0497
+0.61239, -0.00524,-0.0518
+0.61239, -0.00524,-0.0518
+0.61259, -0.00525,-0.0539
+0.61259, -0.00525,-0.0539
+0.61279, -0.00526,-0.0561
+0.61279, -0.00526,-0.0561
+0.61299, -0.00527,-0.0583
+0.61299, -0.00527,-0.0583
+0.61319, -0.00528,-0.0605
+0.61319, -0.00528,-0.0605
+0.61379, -0.00532,-0.0673
+0.61379, -0.00532,-0.0673
+0.61399, -0.00533,-0.0696
+0.61399, -0.00533,-0.0696
+0.61419, -0.00535,-0.0719
+0.61419, -0.00535,-0.0719
+0.61459, -0.00538,-0.0765
+0.61459, -0.00538,-0.0765
+0.61479, -0.00539,-0.0789
+0.61479, -0.00539,-0.0789
+0.61499, -0.00541,-0.0813
+0.61499, -0.00541,-0.0813
+0.61558, -0.00546,-0.0884
+0.61558, -0.00546,-0.0884
+0.61578, -0.00548,-0.0908
+0.61578, -0.00548,-0.0908
+0.61598, -0.00549,-0.0932
+0.61598, -0.00549,-0.0932
+0.61618, -0.00551,-0.0956
+0.61618, -0.00551,-0.0956
+0.61638, -0.00553,-0.0980
+0.61638, -0.00553,-0.0980
+0.61658, -0.00555,-0.1004
+0.61658, -0.00555,-0.1004
+0.61678, -0.00557,-0.1029
+0.61678, -0.00557,-0.1029
+0.61698, -0.00559,-0.1053
+0.61698, -0.00559,-0.1053
+0.61717, -0.00561,-0.1078
+0.61717, -0.00561,-0.1078
+0.61737, -0.00564,-0.1102
+0.61737, -0.00564,-0.1102
+0.61757, -0.00566,-0.1126
+0.61757, -0.00566,-0.1126
+0.61777, -0.00568,-0.1151
+0.61777, -0.00568,-0.1151
+0.61797, -0.00570,-0.1176
+0.61797, -0.00570,-0.1176
+0.61817, -0.00573,-0.1200
+0.61817, -0.00573,-0.1200
+0.61837, -0.00575,-0.1225
+0.61837, -0.00575,-0.1225
+0.61856, -0.00577,-0.1249
+0.61856, -0.00577,-0.1249
+0.61876, -0.00580,-0.1274
+0.61876, -0.00580,-0.1274
+0.61896, -0.00582,-0.1299
+0.61896, -0.00582,-0.1299
+0.61916, -0.00585,-0.1323
+0.61916, -0.00585,-0.1323
+0.61936, -0.00588,-0.1348
+0.61936, -0.00588,-0.1348
+0.61956, -0.00590,-0.1373
+0.61956, -0.00590,-0.1373
+0.61975, -0.00593,-0.1397
+0.61975, -0.00593,-0.1397
+0.61995, -0.00596,-0.1422
+0.61995, -0.00596,-0.1422
+0.62015, -0.00599,-0.1447
+0.62015, -0.00599,-0.1447
+0.62035, -0.00602,-0.1472
+0.62035, -0.00602,-0.1472
+0.62055, -0.00605,-0.1497
+0.62055, -0.00605,-0.1497
+0.62074, -0.00608,-0.1522
+0.62074, -0.00608,-0.1522
+0.62094, -0.00611,-0.1547
+0.62094, -0.00611,-0.1547
+0.62114, -0.00614,-0.1571
+0.62114, -0.00614,-0.1571
+0.62134, -0.00617,-0.1596
+0.62134, -0.00617,-0.1596
+0.62153, -0.00620,-0.1621
+0.62153, -0.00620,-0.1621
+0.62173, -0.00623,-0.1646
+0.62173, -0.00623,-0.1646
+0.62193, -0.00626,-0.1671
+0.62193, -0.00626,-0.1671
+0.62213, -0.00630,-0.1696
+0.62213, -0.00630,-0.1696
+0.62232, -0.00633,-0.1721
+0.62232, -0.00633,-0.1721
+0.62252, -0.00637,-0.1746
+0.62252, -0.00637,-0.1746
+0.62272, -0.00640,-0.1771
+0.62272, -0.00640,-0.1771
+0.62291, -0.00644,-0.1796
+0.62291, -0.00644,-0.1796
+0.62311, -0.00647,-0.1821
+0.62311, -0.00647,-0.1821
+0.62331, -0.00651,-0.1846
+0.62331, -0.00651,-0.1846
+0.62350, -0.00654,-0.1871
+0.62350, -0.00654,-0.1871
+0.62370, -0.00658,-0.1896
+0.62370, -0.00658,-0.1896
+0.62390, -0.00662,-0.1921
+0.62390, -0.00662,-0.1921
+0.62409, -0.00666,-0.1946
+0.62409, -0.00666,-0.1946
+0.62429, -0.00670,-0.1971
+0.62429, -0.00670,-0.1971
+0.62449, -0.00674,-0.1996
+0.62449, -0.00674,-0.1996
+0.62468, -0.00678,-0.2021
+0.62468, -0.00678,-0.2021
+0.62488, -0.00682,-0.2046
+0.62488, -0.00682,-0.2046
+0.62507, -0.00686,-0.2071
+0.62507, -0.00686,-0.2071
+0.62527, -0.00690,-0.2096
+0.62527, -0.00690,-0.2096
+0.62547, -0.00694,-0.2121
+0.62547, -0.00694,-0.2121
+0.62566, -0.00698,-0.2146
+0.62566, -0.00698,-0.2146
+0.62586, -0.00702,-0.2172
+0.62586, -0.00702,-0.2172
+0.62605, -0.00707,-0.2197
+0.62605, -0.00707,-0.2197
+0.62625, -0.00711,-0.2222
+0.62625, -0.00711,-0.2222
+0.62644, -0.00715,-0.2247
+0.62644, -0.00715,-0.2247
+0.62664, -0.00720,-0.2272
+0.62664, -0.00720,-0.2272
+0.62683, -0.00724,-0.2297
+0.62683, -0.00724,-0.2297
+0.62703, -0.00729,-0.2322
+0.62703, -0.00729,-0.2322
+0.62722, -0.00734,-0.2347
+0.62722, -0.00734,-0.2347
+0.62742, -0.00738,-0.2372
+0.62742, -0.00738,-0.2372
+0.62761, -0.00743,-0.2397
+0.62761, -0.00743,-0.2397
+0.62780, -0.00748,-0.2422
+0.62780, -0.00748,-0.2422
+0.62800, -0.00752,-0.2447
+0.62800, -0.00752,-0.2447
+0.62819, -0.00757,-0.2473
+0.62819, -0.00757,-0.2473
+0.62839, -0.00762,-0.2498
+0.62839, -0.00762,-0.2498
+0.62858, -0.00767,-0.2523
+0.62858, -0.00767,-0.2523
+0.62877, -0.00772,-0.2548
+0.62877, -0.00772,-0.2548
+0.62897, -0.00777,-0.2573
+0.62897, -0.00777,-0.2573
+0.62916, -0.00782,-0.2598
+0.62916, -0.00782,-0.2598
+0.62935, -0.00787,-0.2623
+0.62935, -0.00787,-0.2623
+0.62955, -0.00793,-0.2648
+0.62955, -0.00793,-0.2648
+0.62974, -0.00798,-0.2673
+0.62974, -0.00798,-0.2673
+0.62993, -0.00803,-0.2698
+0.62993, -0.00803,-0.2698
+0.63013, -0.00808,-0.2724
+0.63013, -0.00808,-0.2724
+0.63032, -0.00814,-0.2749
+0.63032, -0.00814,-0.2749
+0.63051, -0.00819,-0.2774
+0.63051, -0.00819,-0.2774
+0.63070, -0.00825,-0.2799
+0.63070, -0.00825,-0.2799
+0.63090, -0.00830,-0.2824
+0.63090, -0.00830,-0.2824
+0.63109, -0.00836,-0.2849
+0.63109, -0.00836,-0.2849
+0.63128, -0.00841,-0.2874
+0.63128, -0.00841,-0.2874
+0.63147, -0.00847,-0.2900
+0.63147, -0.00847,-0.2900
+0.63166, -0.00853,-0.2925
+0.63166, -0.00853,-0.2925
+0.63185, -0.00859,-0.2950
+0.63185, -0.00859,-0.2950
+0.63205, -0.00864,-0.2975
+0.63205, -0.00864,-0.2975
+0.63224, -0.00870,-0.3000
+0.63224, -0.00870,-0.3000
+0.63243, -0.00876,-0.3025
+0.63243, -0.00876,-0.3025
+0.63262, -0.00882,-0.3050
+0.63262, -0.00882,-0.3050
+0.63281, -0.00888,-0.3075
+0.63281, -0.00888,-0.3075
+0.63300, -0.00894,-0.3100
+0.63300, -0.00894,-0.3100
+0.63319, -0.00900,-0.3126
+0.63319, -0.00900,-0.3126
+0.63338, -0.00906,-0.3151
+0.63338, -0.00906,-0.3151
+0.63357, -0.00913,-0.3176
+0.63357, -0.00913,-0.3176
+0.63376, -0.00919,-0.3201
+0.63376, -0.00919,-0.3201
+0.63395, -0.00925,-0.3226
+0.63395, -0.00925,-0.3226
+0.63414, -0.00932,-0.3251
+0.63414, -0.00932,-0.3251
+0.63433, -0.00938,-0.3277
+0.63433, -0.00938,-0.3277
+0.63452, -0.00944,-0.3302
+0.63452, -0.00944,-0.3302
+0.63471, -0.00951,-0.3327
+0.63471, -0.00951,-0.3327
+0.63490, -0.00957,-0.3352
+0.63490, -0.00957,-0.3352
+0.63509, -0.00964,-0.3377
+0.63509, -0.00964,-0.3377
+0.63528, -0.00971,-0.3402
+0.63528, -0.00971,-0.3402
+0.63546, -0.00977,-0.3427
+0.63546, -0.00977,-0.3427
+0.63565, -0.00984,-0.3452
+0.63565, -0.00984,-0.3452
+0.63584, -0.00991,-0.3478
+0.63584, -0.00991,-0.3478
+0.63603, -0.00998,-0.3503
+0.63603, -0.00998,-0.3503
+0.63622, -0.01004,-0.3528
+0.63622, -0.01004,-0.3528
+0.63641, -0.01011,-0.3553
+0.63641, -0.01011,-0.3553
+0.63659, -0.01018,-0.3578
+0.63659, -0.01018,-0.3578
+0.63678, -0.01025,-0.3603
+0.63678, -0.01025,-0.3603
+0.63697, -0.01032,-0.3629
+0.63697, -0.01032,-0.3629
+0.63715, -0.01039,-0.3654
+0.63715, -0.01039,-0.3654
+0.63734, -0.01047,-0.3679
+0.63734, -0.01047,-0.3679
+0.63753, -0.01054,-0.3704
+0.63753, -0.01054,-0.3704
+0.63771, -0.01061,-0.3729
+0.63771, -0.01061,-0.3729
+0.63790, -0.01068,-0.3754
+0.63790, -0.01068,-0.3754
+0.63809, -0.01076,-0.3779
+0.63809, -0.01076,-0.3779
+0.63827, -0.01083,-0.3805
+0.63827, -0.01083,-0.3805
+0.63846, -0.01090,-0.3830
+0.63846, -0.01090,-0.3830
+0.63864, -0.01098,-0.3855
+0.63864, -0.01098,-0.3855
+0.63883, -0.01105,-0.3880
+0.63883, -0.01105,-0.3880
+0.63901, -0.01113,-0.3905
+0.63901, -0.01113,-0.3905
+0.63920, -0.01121,-0.3930
+0.63920, -0.01121,-0.3930
+0.63938, -0.01128,-0.3955
+0.63938, -0.01128,-0.3955
+0.63957, -0.01136,-0.3980
+0.63957, -0.01136,-0.3980
+0.63975, -0.01144,-0.4006
+0.63975, -0.01144,-0.4006
+0.63994, -0.01152,-0.4031
+0.63994, -0.01152,-0.4031
+0.64012, -0.01159,-0.4056
+0.64012, -0.01159,-0.4056
+0.64030, -0.01167,-0.4081
+0.64030, -0.01167,-0.4081
+0.64049, -0.01175,-0.4106
+0.64049, -0.01175,-0.4106
+0.64067, -0.01183,-0.4131
+0.64067, -0.01183,-0.4131
+0.64086, -0.01191,-0.4156
+0.64086, -0.01191,-0.4156
+0.64104, -0.01199,-0.4181
+0.64104, -0.01199,-0.4181
+0.64122, -0.01207,-0.4207
+0.64122, -0.01207,-0.4207
+0.64140, -0.01216,-0.4232
+0.64140, -0.01216,-0.4232
+0.64159, -0.01224,-0.4257
+0.64159, -0.01224,-0.4257
+0.64177, -0.01232,-0.4282
+0.64177, -0.01232,-0.4282
+0.64195, -0.01240,-0.4307
+0.64195, -0.01240,-0.4307
+0.64213, -0.01249,-0.4333
+0.64213, -0.01249,-0.4333
+0.64231, -0.01257,-0.4358
+0.64231, -0.01257,-0.4358
+0.64249, -0.01266,-0.4383
+0.64249, -0.01266,-0.4383
+0.64268, -0.01274,-0.4408
+0.64268, -0.01274,-0.4408
+0.64286, -0.01283,-0.4433
+0.64286, -0.01283,-0.4433
+0.64304, -0.01291,-0.4458
+0.64304, -0.01291,-0.4458
+0.64322, -0.01300,-0.4483
+0.64322, -0.01300,-0.4483
+0.64340, -0.01308,-0.4508
+0.64340, -0.01308,-0.4508
+0.64358, -0.01317,-0.4534
+0.64358, -0.01317,-0.4534
+0.64412, -0.01344,-0.4609
+0.64412, -0.01344,-0.4609
+0.64430, -0.01353,-0.4634
+0.64430, -0.01353,-0.4634
+0.64447, -0.01361,-0.4659
+0.64447, -0.01361,-0.4659
+0.64465, -0.01370,-0.4684
+0.64465, -0.01370,-0.4684
+0.64483, -0.01379,-0.4710
+0.64483, -0.01379,-0.4710
+0.64501, -0.01389,-0.4735
+0.64501, -0.01389,-0.4735
+0.64519, -0.01398,-0.4760
+0.64519, -0.01398,-0.4760
+0.64537, -0.01407,-0.4785
+0.64537, -0.01407,-0.4785
+0.64554, -0.01416,-0.4810
+0.64554, -0.01416,-0.4810
+0.64572, -0.01425,-0.4835
+0.64572, -0.01425,-0.4835
+0.64590, -0.01435,-0.4860
+0.64590, -0.01435,-0.4860
+0.64607, -0.01444,-0.4886
+0.64607, -0.01444,-0.4886
+0.64625, -0.01453,-0.4911
+0.64625, -0.01453,-0.4911
+0.64643, -0.01463,-0.4936
+0.64643, -0.01463,-0.4936
+0.64660, -0.01472,-0.4961
+0.64660, -0.01472,-0.4961
+0.64678, -0.01482,-0.4986
+0.64678, -0.01482,-0.4986
+0.64696, -0.01491,-0.5011
+0.64696, -0.01491,-0.5011
+0.64713, -0.01501,-0.5037
+0.64713, -0.01501,-0.5037
+0.64731, -0.01511,-0.5062
+0.64731, -0.01511,-0.5062
+0.64748, -0.01520,-0.5087
+0.64748, -0.01520,-0.5087
+0.64766, -0.01530,-0.5112
+0.64766, -0.01530,-0.5112
+0.64783, -0.01540,-0.5137
+0.64783, -0.01540,-0.5137
+0.64800, -0.01550,-0.5162
+0.64800, -0.01550,-0.5162
+0.64818, -0.01560,-0.5187
+0.64818, -0.01560,-0.5187
+0.64835, -0.01569,-0.5212
+0.64835, -0.01569,-0.5212
+0.64853, -0.01579,-0.5238
+0.64853, -0.01579,-0.5238
+0.64870, -0.01589,-0.5263
+0.64870, -0.01589,-0.5263
+0.64887, -0.01599,-0.5288
+0.64887, -0.01599,-0.5288
+0.64904, -0.01610,-0.5313
+0.64904, -0.01610,-0.5313
+0.64922, -0.01620,-0.5338
+0.64922, -0.01620,-0.5338
+0.64939, -0.01630,-0.5363
+0.64939, -0.01630,-0.5363
+0.64956, -0.01640,-0.5389
+0.64956, -0.01640,-0.5389
+0.64973, -0.01650,-0.5414
+0.64973, -0.01650,-0.5414
+0.64990, -0.01661,-0.5439
+0.64990, -0.01661,-0.5439
+0.65008, -0.01671,-0.5464
+0.65008, -0.01671,-0.5464
+0.65025, -0.01681,-0.5489
+0.65025, -0.01681,-0.5489
+0.65042, -0.01692,-0.5514
+0.65042, -0.01692,-0.5514
+0.65059, -0.01702,-0.5539
+0.65059, -0.01702,-0.5539
+0.65076, -0.01713,-0.5564
